"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
545,CA-2014-103849,2014-05-11,2014-05-16,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 SmallOffice Telephone- Titanium",100.792,1,0.2,6.2995
3927,CA-2014-103940,2014-09-17,2014-09-21,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12" Wall Clock"",35.34,2,0,13.4292
3928,CA-2014-103940,2014-09-17,2014-09-21,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Seattle,Washington,98103,West,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",137.24,5,0.2,46.3185
3926,CA-2014-103940,2014-09-17,2014-09-21,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Seattle,Washington,98103,West,OFF-ST-10000943,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",57.93,3,0,16.2204
3925,CA-2014-103940,2014-09-17,2014-09-21,"Standard Class",BN-11515,"Bradley Nguyen",Consumer,"United States",Seattle,Washington,98103,West,OFF-ST-10004963,"Office Supplies",Storage,"Eldon Gobal File Keepers",30.28,2,0,1.2112
6166,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,FUR-FU-10002508,Furniture,Furnishings,"Document Clip Frames",20.016,3,0.2,5.5044
6165,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,FUR-FU-10003981,Furniture,Furnishings,"Eldon Wave Desk Accessories",4.992,3,0.2,1.3728
6164,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,OFF-BI-10001196,"Office Supplies",Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737
6162,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,OFF-LA-10000443,"Office Supplies",Labels,"Avery 501",11.808,4,0.2,3.9852
6163,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,OFF-ST-10000918,"Office Supplies",Storage,Crate-A-Files,26.16,3,0.2,1.962
6167,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,TEC-AC-10002647,Technology,Accessories,"LogitechWireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2
6161,CA-2014-103989,2014-03-19,2014-03-21,"First Class",MC-17605,"Matt Connell",Corporate,"United States",Lakeland,Florida,33801,South,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc. 6753i IP Business Phone System",323.976,3,0.2,28.3479
5944,CA-2014-104178,2014-08-25,2014-08-29,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","Los Angeles",California,90036,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0,2.6376
5946,CA-2014-104178,2014-08-25,2014-08-29,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","Los Angeles",California,90036,West,OFF-PA-10004983,"Office Supplies",Paper,"Xerox 23",25.92,4,0,12.4416
5947,CA-2014-104178,2014-08-25,2014-08-29,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","Los Angeles",California,90036,West,OFF-ST-10004258,"Office Supplies",Storage,"Portable Personal File Box",48.84,4,0,13.1868
5945,CA-2014-104178,2014-08-25,2014-08-29,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","Los Angeles",California,90036,West,TEC-AC-10002399,Technology,Accessories,"SanDisk Cruzer 32 GB USB Flash Drive",95.1,5,0,30.432
158,CA-2014-104269,2014-03-01,2014-03-06,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.568,2,0.2,51.4764
2278,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",85.98,1,0,22.3548
2277,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,OFF-ST-10004337,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0,0
2279,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96,4,0,53.7504
6324,CA-2014-104402,2014-06-17,2014-06-23,"Standard Class",DB-13660,"Duane Benoit",Consumer,"United States",Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,"Texas Instruments TI-34 Scientific Calculator",65.97,3,0,31.0059
720,CA-2014-104472,2014-06-02,2014-06-07,"Standard Class",CK-12325,"Christine Kargatis","Home Office","United States",Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,"Aluminum Document Frame",73.32,6,0,21.996
719,CA-2014-104472,2014-06-02,2014-06-07,"Standard Class",CK-12325,"Christine Kargatis","Home Office","United States",Orem,Utah,84057,West,OFF-BI-10001658,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",59.808,3,0.2,19.4376
9643,CA-2014-104563,2014-03-07,2014-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,"Office Star - Task Chair with Contemporary Loop Arms",436.704,6,0.2,21.8352
9644,CA-2014-104563,2014-03-07,2014-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.1764
9641,CA-2014-104563,2014-03-07,2014-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-AR-10000390,"Office Supplies",Art,"Newell Chalk Holder",20.65,5,0,9.499
9642,CA-2014-104563,2014-03-07,2014-03-12,"Standard Class",CM-12715,"Craig Molinari",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10000934,"Office Supplies",Storage,"Contico 72"H Heavy-Duty Storage System"",204.9,5,0,0
3308,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,78041,Central,OFF-BI-10002160,"Office Supplies",Binders,"Acco Hanging Data Binders",2.286,3,0.8,-3.6576
3305,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,78041,Central,OFF-EN-10004955,"Office Supplies",Envelopes,"Fashion Color Clasp Envelopes",12.984,3,0.2,4.7067
3309,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",47.984,2,0.2,14.3952
3307,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",328.776,3,0.2,28.7679
3306,CA-2014-104738,2014-12-30,2015-01-01,"Second Class",SP-20620,"Stefania Perrino",Corporate,"United States",Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -headset- Convertible, Monaural",217.584,2,0.2,19.0386
1794,CA-2014-104773,2014-12-08,2014-12-13,"Standard Class",TB-21175,"Thomas Boland",Corporate,"United States",Houston,Texas,77041,Central,OFF-ST-10000777,"Office Supplies",Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
3079,CA-2014-104780,2014-05-21,2014-05-25,"Standard Class",BT-11530,"Bradley Talbott","Home Office","United States","San Diego",California,92037,West,OFF-AR-10003514,"Office Supplies",Art,"4009 Highlighters by Sanford",31.84,8,0,10.5072
8585,CA-2014-104808,2014-02-04,2014-02-08,"Second Class",MH-17440,"Mark Haberlin",Corporate,"United States",Escondido,California,92025,West,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368
5396,CA-2014-104829,2014-11-18,2014-11-21,"Second Class",JG-15805,"John Grady",Corporate,"United States",Provo,Utah,84604,West,OFF-PA-10003016,"Office Supplies",Paper,"Adams "While You Were Out"" Message Pads"",21.98,7,0,9.891
889,CA-2014-104976,2014-12-09,2014-12-16,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10003845,"Office Supplies",Paper,"Xerox 1987",34.68,6,0,16.9932
5263,CA-2014-105165,2014-09-07,2014-09-10,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948
5265,CA-2014-105165,2014-09-07,2014-09-10,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Houston,Texas,77036,Central,OFF-AR-10003179,"Office Supplies",Art,"Dixon Ticonderoga Core-Lock Colored Pencils",21.864,3,0.2,3.5529
5262,CA-2014-105165,2014-09-07,2014-09-10,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Houston,Texas,77036,Central,OFF-BI-10000050,"Office Supplies",Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818
5264,CA-2014-105165,2014-09-07,2014-09-10,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,"Belkin Standard 104 key USB Keyboard",46.688,4,0.2,-2.918
5261,CA-2014-105165,2014-09-07,2014-09-10,"First Class",SZ-20035,"Sam Zeldin","Home Office","United States",Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,"Panasonic KX TS3282B Corded phone",196.776,3,0.2,14.7582
1561,CA-2014-105172,2014-04-04,2014-04-09,"Standard Class",PK-18910,"Paul Knutson","Home Office","United States","San Francisco",California,94109,West,OFF-LA-10001641,"Office Supplies",Labels,"Avery 518",18.9,6,0,9.072
5495,CA-2014-105249,2014-11-28,2014-11-28,"Same Day",DH-13675,"Duane Huffman","Home Office","United States","San Francisco",California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
5494,CA-2014-105249,2014-11-28,2014-11-28,"Same Day",DH-13675,"Duane Huffman","Home Office","United States","San Francisco",California,94122,West,OFF-LA-10002043,"Office Supplies",Labels,"Avery 489",41.4,4,0,19.872
5493,CA-2014-105249,2014-11-28,2014-11-28,"Same Day",DH-13675,"Duane Huffman","Home Office","United States","San Francisco",California,94122,West,OFF-SU-10001225,"Office Supplies",Supplies,"Staple remover",7.36,2,0,0.1472
5780,CA-2014-105270,2014-11-11,2014-11-18,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90008,West,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",112.648,1,0.2,11.2648
5779,CA-2014-105270,2014-11-11,2014-11-18,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90008,West,OFF-AR-10003156,"Office Supplies",Art,"50 Colored Long Pencils",30.48,3,0,7.9248
3394,CA-2014-105340,2014-11-22,2014-11-25,"First Class",EH-14185,"Evan Henry",Consumer,"United States",Pasadena,Texas,77506,Central,OFF-BI-10001765,"Office Supplies",Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",6.928,1,0.8,-11.0848
7661,CA-2014-105417,2014-01-07,2014-01-12,"Standard Class",VS-21820,"Vivek Sundaresam",Consumer,"United States",Huntsville,Texas,77340,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"",76.728,3,0.6,-53.7096
7662,CA-2014-105417,2014-01-07,2014-01-12,"Standard Class",VS-21820,"Vivek Sundaresam",Consumer,"United States",Huntsville,Texas,77340,Central,OFF-BI-10003708,"Office Supplies",Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525
8712,CA-2014-105648,2014-03-03,2014-03-07,"Standard Class",EJ-14155,"Eva Jacobs",Consumer,"United States","San Diego",California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882
7737,CA-2014-105872,2014-05-30,2014-06-06,"Standard Class",JG-15160,"James Galang",Consumer,"United States","New York City","New York",10024,East,OFF-BI-10003684,"Office Supplies",Binders,"Wilson Jones Legal Size Ring Binders",70.368,4,0.2,26.388
17,CA-2014-105893,2014-11-11,2014-11-18,"Standard Class",PK-19075,"Pete Kriz",Consumer,"United States",Madison,Wisconsin,53711,Central,OFF-ST-10004186,"Office Supplies",Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72"H x 36""W x 18 1/2""D"",665.88,6,0,13.3176
3835,CA-2014-105984,2014-11-24,2014-11-24,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,"Global Executive Mid-Back Manager's Chair",611.058,3,0.3,-34.9176
3834,CA-2014-105984,2014-11-24,2014-11-24,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1049.97,5,0.4,-209.994
7181,CA-2014-106054,2014-01-06,2014-01-07,"First Class",JO-15145,"Jack O'Briant",Corporate,"United States",Athens,Georgia,30605,South,OFF-AR-10002399,"Office Supplies",Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0,5.2398
4722,CA-2014-106229,2014-06-07,2014-06-11,"Second Class",NR-18550,"Nick Radford",Consumer,"United States",Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693
3294,CA-2014-106264,2014-12-26,2014-12-30,"Standard Class",CK-12595,"Clytie Kelty",Consumer,"United States","San Diego",California,92024,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,1.1136
3293,CA-2014-106264,2014-12-26,2014-12-30,"Standard Class",CK-12595,"Clytie Kelty",Consumer,"United States","San Diego",California,92024,West,OFF-SU-10002189,"Office Supplies",Supplies,"Acme Rosewood Handle Letter Opener",11.91,3,0,0.1191
68,CA-2014-106376,2014-12-05,2014-12-10,"Standard Class",BS-11590,"Brendan Sweed",Corporate,"United States",Gilbert,Arizona,85234,West,OFF-AR-10002671,"Office Supplies",Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024
69,CA-2014-106376,2014-12-05,2014-12-10,"Standard Class",BS-11590,"Brendan Sweed",Corporate,"United States",Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",167.968,4,0.2,62.988
2066,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",146.352,3,0.2,-9.147
2068,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-AR-10001419,"Office Supplies",Art,"Newell 325",12.39,3,0,3.717
2062,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-BI-10002571,"Office Supplies",Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,0.2,5.3892
2064,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-BI-10004209,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
2060,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-FA-10002975,"Office Supplies",Fasteners,Staples,11.34,3,0,5.2164
2063,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-PA-10000477,"Office Supplies",Paper,"Xerox 1952",64.74,13,0,30.4278
2065,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-ST-10001963,"Office Supplies",Storage,"Tennsco Regal Shelving Units",405.64,4,0,12.1692
2061,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,OFF-ST-10003996,"Office Supplies",Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0,20.878
2067,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,90049,West,TEC-AC-10004568,Technology,Accessories,"MaxellLTO Ultrium - 800 GB",251.91,9,0,47.8629
2516,CA-2014-106572,2014-09-05,2014-09-10,"Standard Class",NP-18700,"Nora Preis",Consumer,"United States","Bowling Green",Ohio,43402,East,OFF-ST-10000585,"Office Supplies",Storage,"Economy Rollaway Files",264.32,2,0.2,19.824
3028,CA-2014-106719,2014-08-24,2014-08-24,"Same Day",RB-19645,"Robert Barroso",Corporate,"United States",Billings,Montana,59102,West,OFF-BI-10002799,"Office Supplies",Binders,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.6936
7066,CA-2014-106726,2014-12-06,2014-12-08,"First Class",RS-19765,"Roland Schwarz",Corporate,"United States","Los Angeles",California,90008,West,OFF-ST-10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",1261.33,7,0,327.9458
757,CA-2014-106803,2014-12-29,2015-01-02,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,OFF-ST-10002444,"Office Supplies",Storage,"Recycled Eldon Regeneration Jumbo File",24.56,2,0,6.8768
758,CA-2014-106803,2014-12-29,2015-01-02,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Cottage Grove",Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,"Imation32GB Pocket Pro USB 3.0Flash Drive- 32 GB - Black - 1 P ...",119.8,4,0,47.92
769,CA-2014-106810,2014-05-14,2014-05-20,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","Saint Petersburg",Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,"Electrix Halogen Magnifier Lamp",310.88,2,0.2,23.316
9140,CA-2014-106971,2014-09-02,2014-09-08,"Standard Class",BM-11785,"Bryan Mills",Consumer,"United States","Buffalo Grove",Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,"LogitechGaming G510s - Keyboard",475.944,7,0.2,95.1888
3791,CA-2014-107139,2014-07-05,2014-07-11,"Standard Class",DP-13390,"Dennis Pardue","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001670,"Office Supplies",Binders,"Vinyl Sectional Post Binders",180.96,6,0.2,67.86
1325,CA-2014-107153,2014-09-28,2014-10-03,"Standard Class",GZ-14545,"George Zrebassa",Corporate,"United States",Lawrence,Massachusetts,1841,East,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0,12.4902
1544,CA-2014-107181,2014-02-04,2014-02-08,"Standard Class",DB-13270,"Deborah Brumfield","Home Office","United States","San Diego",California,92024,West,OFF-BI-10004230,"Office Supplies",Binders,"GBC Recycled Grain Textured Covers",82.896,3,0.2,29.0136
8885,CA-2014-107398,2014-08-25,2014-08-30,"Standard Class",BS-11590,"Brendan Sweed",Corporate,"United States",Columbus,Ohio,43229,East,OFF-BI-10001982,"Office Supplies",Binders,"Wilson Jones Custom Binder Spines & Labels",6.528,4,0.7,-4.5696
